"城市","区县或县级市","检索日期","视频标题","BV号","视频链接","发布日","播放量","评论数","创作者","创作者UID","粉丝数","粉丝核验日","来源","门槛结论","评论采集状态","备注"
"苏州市","昆山市","2026-07-22","在昆山张浦镇慈中路吃鳝丝面，50块满满一盘现炒鳝丝配上7块钱1块的炸猪排，性价比炸裂#鳝丝面#昆山鳝丝面#昆山美食#炸猪排","BV1V6JCzCEHQ","https://www.bilibili.com/video/BV1V6JCzCEHQ/","2025-09-23","1936802","414","达哥在上海","504799975","1052677","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","昆山周末逛吃指南！奥灶面、玫瑰酒酿饼、农家菜，实惠好吃！","BV1df421f7eW","https://www.bilibili.com/video/BV1df421f7eW/","2024-03-25","111207","345","小猪好吃喝","77087977","186717","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","驱车几十公里只为一碗20块的鳝丝拌面！昆山路边专做鳝丝面的小店，浇头量大便宜 及其实惠！门口桌子一摆，外面一坐，小风一吹，真的很有烟火气息！","BV1kM4m1f7V2","https://www.bilibili.com/video/BV1kM4m1f7V2/","2024-04-30","753351","343","达哥在上海","504799975","1052677","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","在江苏昆山中华园吃挂壁饭5块钱一份","BV1PqrxBEECZ","https://www.bilibili.com/video/BV1PqrxBEECZ/","2026-01-15","109141","267","温哥亡命天涯","1120310756","7294","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","驱车几十公里只为一碗6块红汤面，藏在昆山马路边接地气的小面馆，一碗面配上十个浇头 吃的超级满足！浇头巨便宜 性价比超高！怪不得每天都大排长队，真的是烟火气十足！","BV1kt421M7w4","https://www.bilibili.com/video/BV1kt421M7w4/","2024-05-13","2826803","230","达哥在上海","504799975","1052677","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","江苏昆山老字号面馆，靠着奥灶面火了100年，外地人吃了都说好","BV1qG4y1V76h","https://www.bilibili.com/video/BV1qG4y1V76h/","2022-11-24","32105","220","侨探长","1321102242","7684","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","江苏昆山花桥人均十元喝早酒，素菜5块荤菜10块，85岁大爷喝68年","BV117HSecEUA","https://www.bilibili.com/video/BV117HSecEUA/","2024-09-10","105649","203","南京舟小九","508245489","98655","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","阿萨 昆山首家中东料理 9.5分推荐 异域风情 摇摆至上！","BV1MxfcBhEKp","https://www.bilibili.com/video/BV1MxfcBhEKp/","2026-02-22","4663","198","热心市民新之助","51578029","5304","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","世界昆山最具代表的两碗面！ 真的便宜又好吃！！！","BV17RZuYgEgV","https://www.bilibili.com/video/BV17RZuYgEgV/","2025-03-28","79633","172","瓦萨北北","574905266","177236","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","用周末24小时去昆山吃奥灶面和青团是一种怎样体验。昆山的一日游超乎我的想象，奥灶面，青团，泡泡馄饨，台湾菜，这也太好吃了吧","BV1JPdQYtEsz","https://www.bilibili.com/video/BV1JPdQYtEsz/","2025-04-11","74193","163","南京刘好燃","503995541","392040","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","昆山吃逛一整天，人均百元不踩雷！","BV1um421j7jW","https://www.bilibili.com/video/BV1um421j7jW/","2024-04-13","73513","159","下岗了就去环球旅行","3546393339758601","9951","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","怎么才发现苏州昆山！真宝藏！地道平价小吃行，真好吃！|江浙沪周末逛吃vlog","BV12H4y1d7UK","https://www.bilibili.com/video/BV12H4y1d7UK/","2023-10-07","34258","123","嘿嘿逛吃噜","41225586","43709","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","江苏昆山20元鳝丝面，鸡汤里炖鳝骨，现炒现卖日用野生黄鳝400斤","BV1VMHhesERE","https://www.bilibili.com/video/BV1VMHhesERE/","2024-09-04","139551","113","南京舟小九","508245489","98655","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","上海出发昆山吃当地老牌小吃店，8块钱一碗的泡泡馄饨，1块5一个的青团，3块的豆干，4块的鸡爪子，11块超大号的炸猪排，15块的红烧大肠，还有3块一个的萝卜丝饼！","BV1MZ421n7HE","https://www.bilibili.com/video/BV1MZ421n7HE/","2024-04-20","2188641","102","达哥在上海","504799975","1052677","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","昆山一日游美食大合集","BV1ZgdJYAEq9","https://www.bilibili.com/video/BV1ZgdJYAEq9/","2025-04-08","81508","70","丁子沪","590702816","93171","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","昆山开了三十年鳝丝面 居然吸引不少上海人去吃面！","BV1TehNzWE2H","https://www.bilibili.com/video/BV1TehNzWE2H/","2025-08-02","16998","62","行走的老徐","394832059","19831","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","昆山-天虹广场-无燎鲜肉火锅-来自助餐厅吃泡面","BV1FMLb6sE5x","https://www.bilibili.com/video/BV1FMLb6sE5x/","2026-05-21","3021","55","麥克星浪漫旅","646320321","5264","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","苏州昆山淀山湖吃了十几年的农家小馆","BV1p2sozyE9J","https://www.bilibili.com/video/BV1p2sozyE9J/","2025-10-27","10747","47","光光吃光光","92369392","14393","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","江苏“小台湾”？美食博主特种兵之昆山行，还想再来苏州100次！","BV1kE4m1R78Y","https://www.bilibili.com/video/BV1kE4m1R78Y/","2024-08-02","12884","44","小海豹美美","1237293261","73505","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","昆山四大面馆之一，大排熏鱼个头真是大，在这浇头不过桥是有原因的！","BV1Uj411q7Qj","https://www.bilibili.com/video/BV1Uj411q7Qj/","2023-08-26","7574","33","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","【蚌壳日记】昆山半日游vlog今天才知道昆山号称“小台北”，那我们就假装在台北吧逛逛超市，吃吃芋圆，最后一顿台湾菜，完美","BV1XS4y1n7fh","https://www.bilibili.com/video/BV1XS4y1n7fh/","2022-07-08","24027","31","JSY是蚌壳精","26203062","96999","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","在昆山唐哥又来醉美老板娘店里吃酸菜鱼，连炸3小瓶高度白酒","BV1bf4y1D7wb","https://www.bilibili.com/video/BV1bf4y1D7wb/","2020-09-23","6452","30","定远唐哥美食","393015047","13239","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","昆山市","2026-07-22","昆山路边宝藏小饭馆 超有性价比味道也好吃！生意果然红火！","BV1KjtMzQEgk","https://www.bilibili.com/video/BV1KjtMzQEgk/","2025-08-05","14929","24","行走的老徐","394832059","19831","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","苏州市","2026-07-22","苏州98元拉面挑战，任选爆辣或肉片，15分钟吃完免单再送一份火锅","BV1Ds4y1P7GQ","https://www.bilibili.com/video/BV1Ds4y1P7GQ/","2023-04-17","2772380","4660","橙飞一下","8263502","2484001","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","苏州市","2026-07-22","苏州三虾拌面128一碗，老板用灵魂拌面，日卖600碗！","BV1AdPeeME8r","https://www.bilibili.com/video/BV1AdPeeME8r/","2025-02-25","1168903","4212","合肥马走日","41605114","30933","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","苏州市","2026-07-22","小傲小潮闯苏州！松鼠桂鱼贼正宗！","BV1fh411w7ad","https://www.bilibili.com/video/BV1fh411w7ad/","2023-07-01","5876896","4185","小傲想睡觉","446430908","4799172","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","苏州市","2026-07-22","苏州 我分享完了","BV1cH4y1D7QJ","https://www.bilibili.com/video/BV1cH4y1D7QJ/","2023-09-10","1365708","3037","五分钟0414","494006653","9407","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"苏州市","苏州市","2026-07-22","耗资千万的苏州面馆究竟好不好吃？","BV1iTUmYWErc","https://www.bilibili.com/video/BV1iTUmYWErc/","2024-11-21","1544813","3022","跟着老高吃东西","3546672569256789","510213","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
